509,4395,8
267,3675,4
-3963,-3767,11
3455,-2904,5
-2608,-286,6
2229,-1065,15
-3636,4279,11
2662,-2588,19
-1785,-3926,9
-2695,-2207,1
4489,-2674,15
1407,-24,17
3500,4796,2
3968,-257,23
411,-2199,15
4932,-874,2
3422,3627,12
-2388,-3930,7
590,-4160,3
64,1684,5
4574,730,7
-4066,-3247,15
3927,-2543,1
-2357,-3900,8
569,-1802,5
-944,607,11
1974,184,11
-3956,533,3
1562,878,8
-2681,3738,13
2894,1048,8
-4471,-4030,20
-3552,2060,7
1975,-3311,5
4443,-409,8
2367,-1259,2
-4620,-1773,5
2624,4400,11
952,810,19
252,3408,5
-1121,-435,1
3640,707,3
-151,-1562,6
2116,4246,5
3916,2860,3
-4464,-2175,3
1164,4569,9
-2142,1793,6
-1105,1249,2
-2677,-4290,10
4288,4866,22
225,-318,13
4012,417,3
-1545,4981,4
-1767,-3482,5
4870,-4082,10
-1567,1156,9
-2480,3924,12
-1047,-4776,12
4639,-2093,11
4071,3291,5
-3004,-221,7
1340,4167,2
3254,3349,10
4333,-4510,4
-342,-3657,10
3674,-1771,1
-429,-2204,2
4071,2964,6
-829,4693,8
1612,4109,3
-789,-2853,3
3984,-1647,7
4028,-4594,6
-1857,-1815,5
2913,-456,10
492,1200,5
-2748,-2281,2
437,3252,1
-2875,1226,5
3690,-1673,16
2212,-1080,8
2245,692,12
-2117,2947,8
4176,1614,2
163,-1589,5
-3364,1858,14
3450,1955,5
988,-1681,4
-376,-692,8
387,-817,5
4052,-3648,4
-3065,-2856,2
-4039,4529,17
3865,4323,1
-908,750,5
-2802,-4373,6
-2124,-1298,6
-1949,4813,6
4294,2880,1
1572,3108,9
-1300,2215,5
4984,-2846,4
-9,3266,1
1800,179,4
-523,-2830,15
542,3801,7
1682,4039,22
-187,674,1
3737,-2063,1
1199,-9,12
-3097,4447,4
3114,-1918,5
-4181,3570,12
4953,199,4
4698,-918,4
-4379,4556,9
619,688,21
-3317,-4959,5
-1005,-4110,10
-1301,3362,22
2384,-4366,4
-3163,1986,7
-2047,2776,2
-70,-3930,4
-3553,-1396,6
-700,-2141,9
-4384,-1910,9
-897,1449,14
3183,-1290,1
4640,3737,5
-1031,-1679,13
-2315,2831,13
2348,750,7
55,4686,10
-3493,4631,5
-304,4797,3
-1169,4328,15
-4366,-1766,19
-2378,907,19
1060,236,15
4629,-1781,1
-2053,-4385,11
-2507,4149,5
-2218,1379,7
-840,3468,9
-2423,-594,12
1421,1225,2
1735,-3956,18
-1645,4346,8
3289,-4847,5
-3389,-1904,5
-1385,4692,6
-4168,-127,5
-3631,-2916,10
-2942,-1006,1
920,-3795,7
4927,1478,15
-4033,1954,8
-664,959,6
-1172,516,7
-1103,489,7
-3916,-3389,19
1611,-1229,3
-162,-2832,6
-84,1418,13
-4859,-4094,2
-707,-1631,15
2466,-928,18
3586,1788,4
-324,-2172,18
242,-1504,6
-4006,-3886,1
4008,-2541,10
-4752,-2576,1
1102,-3219,4
1960,2137,17
-382,-1927,1
3333,-1081,1
-3245,-4605,17
-4183,325,7
2805,-1416,15
424,443,10
-2451,-1296,2
-1512,-4303,3
-3851,4292,11
-3263,-4936,5
-1532,-4400,10
591,-1498,8
3182,-430,1
4181,532,6
-247,-4985,21
-2325,-75,16
-2327,1885,1
-2099,3136,5
-3422,-931,6
-3015,339,3
-2358,3131,10
4914,-3136,3
-534,2448,9
3155,3656,17
-2900,4642,15
4148,-4607,10
3129,2267,8
1186,2298,9
3607,3881,2
4938,-4456,5
-3621,4093,13
-1103,930,1
2794,3461,15
825,-1561,22
-2686,-4690,14
34,1822,21
2641,2196,16
1819,987,10
4432,-2529,14
-4441,4154,14
4236,-3452,2
-1666,-4870,6
336,-1938,1
3935,3804,18
2354,3292,7
4209,1828,17
-4066,4059,17
-312,2322,2
3523,3159,8
-548,2676,7
2861,4013,7
-1105,-403,3
-1725,-781,13
4430,4217,11
-3769,-2658,18
-1396,-2208,11
-1843,-136,1
2137,-81,14
-1157,3444,9
1499,-837,8
-3841,-910,4
392,-827,2
1590,-176,6
4993,137,4
2028,4224,6
1448,2340,3
3298,-4440,19
54,-3758,12
828,3705,6
15,1278,10
3184,-1006,8
288,-3158,16
2179,4039,17
-884,4157,22
835,337,4
-1933,-1965,6
1604,4949,1
-4318,426,4
-1554,-2221,5
-4008,-4312,12
-3508,2526,4
2191,1147,5
4279,-4945,16
806,1757,2
-3289,1098,3
-4551,60,1
-2686,2284,4
-349,773,3
4324,-1411,3
1993,4783,6
-3249,-733,7
2744,961,10
-1433,-4559,1
2263,2160,13
4155,1080,5
4987,1259,3
-3541,1165,4
4933,4999,2
3107,3054,4
-153,2064,5
4656,1292,5
-834,-574,15
1485,1492,1
1565,-1314,14
-2217,-3358,12
118,-4429,9
-1328,1332,1
-547,3929,19
4593,-2986,10
353,-2756,3
-2384,2715,12
831,-15,8
519,1004,20
-2740,-3979,4
620,-627,21
-564,-4637,2
2199,1648,3
166,4435,16
743,1678,9
3953,-2780,8
2996,4016,13
4969,-2590,3
4199,2357,17
3391,-3080,10
2371,-1386,16
4308,-324,4
-2529,4846,1
587,576,5
-2159,1988,16
-2303,-4010,14
-2000,1275,3
-967,-1381,19
-19,3758,9
-4706,2366,16
-4198,4234,7
-3489,2544,6
2865,3274,11
2430,2697,7
1178,-3461,3
-890,-548,4
4360,-309,13
-1386,-3466,7
885,-571,14
-2309,-1336,4
3476,-4964,10
2063,2984,2
1998,-3436,8
2612,-416,12
2124,1242,1
-2502,4990,5
-3332,-4836,2
4461,-688,2
3708,392,3
-4609,-3220,13
-96,1884,9
-4725,3216,2
-234,4724,1
4553,3143,10
3844,4760,13
-820,185,8
2373,3580,15
-3282,-2551,3
-409,-4943,12
1739,-598,11
-1397,3272,2
3782,-3134,11
-41,-3487,12
-2707,-4268,6
-1677,2826,16
2069,-1439,3
368,1894,2
-792,-1859,14
-1819,-3191,23
-3182,3530,12
-2655,3642,4
-3315,1039,10
1560,2567,4
-2157,-725,4
526,853,6
-1898,149,10
985,745,1
4227,-2005,12
-269,-293,8
35,1398,7
-4413,-3674,7
-1592,4534,5
-3695,127,16
-3538,-290,10
-3380,444,3
1120,-4088,18
1739,-1454,17
4976,-1632,15
4812,1782,10
795,-4961,11
4711,1348,13
3068,-4859,3
-1221,3546,8
1186,-1446,8
-1382,-486,4
882,-4847,11
4190,3008,4
-2304,4244,3
2736,-577,11
-2171,-1773,17
1176,1326,6
-4527,-1788,19
-3750,3627,4
-4407,-4782,3
896,3939,5
2689,562,3
-792,-3313,6
4922,-3649,3
-729,-4166,3
-711,-423,12
-1829,-3050,2
-4932,-4427,13
-3397,1388,6
-1859,153,10
4077,3938,5
4562,-2888,11
-294,-4853,1
-3845,-1081,1
-1518,1548,1
3132,2990,3
-695,-1684,4
-2766,-3829,4
-4564,617,14
-4173,4655,5
-1905,-2707,10
-3129,-4693,13
2437,-4229,8
-2301,-4298,3
2991,2414,6
-2680,-1794,12
-4449,3580,11
-3033,-2258,3
-3063,-4636,17
-1128,-1120,13
-4700,1574,13
-94,2339,4
-4389,4089,17
3748,3843,11
399,2311,5
3378,-849,7
4307,-1136,6
-1432,-3447,3
-4111,-2860,3
-3914,-2298,5
4934,-252,3
946,4036,5
-900,3388,18
-1809,3016,3
1278,-1768,6
-2240,2644,11
-4864,962,2
-645,-4416,2
-1027,854,1
-3414,-4724,1
3717,4965,16
3028,694,16
870,4008,21
105,3154,10
467,3095,1
-3328,-3276,6
-906,-1674,7
-1571,263,3
-3329,2390,12
2412,4412,6
3852,-4205,7
4948,-2440,5
-394,-3320,18
-2529,-3834,8
-986,4218,18
-357,-2775,5
-1061,3536,3
-2501,-79,14
-3847,1722,2
2411,1759,1
-1218,-662,14
2850,-4752,11
4452,-1824,8
2714,-661,16
2587,-2589,12
939,1050,11
-3253,51,1
-3012,2363,1
-501,-1247,6
-901,-1888,12
-1174,1727,20
-33,-410,6
604,-1636,14
2884,1635,6
-2645,1027,5
1863,-540,5
-2660,2960,5
2960,344,7
3069,1403,15
1730,2130,2
4244,585,9
-4040,3489,15
4097,-4973,4
1768,1670,21
3609,2015,13
474,-1667,1
-1171,2780,4
-3381,772,4
4435,-613,12
3612,-3251,4
-3939,14,2
2522,2601,18
3808,702,19
-414,3253,12
82,-4678,2
-2658,4176,4
166,-3928,14
-3921,974,4
-2857,833,13
-112,2018,12
-2832,-934,1
2690,2138,3
535,-2707,1
2938,2809,10
4927,-3669,6
-4866,-579,6
3335,677,3
4585,-4851,7
3120,856,11
1980,1942,19
-3990,1958,6
-4922,-710,20
-371,1959,4
754,-2112,2
3625,3528,9
-1147,-269,10
-4247,-1471,9
4544,-1304,3
-4578,-4547,3
-3441,1476,3
-2979,-4441,9
1090,1656,3
-206,-570,16
4950,2006,8
3135,-740,12
-908,-522,4
-3457,-4759,2
2869,357,11
-276,-4786,5
555,4015,9
2579,2739,1
-720,4977,2
1685,1250,16
3353,1623,19
-4333,2783,12
1250,2413,6
2100,-1322,7
-2521,2538,8
-2865,717,12
-719,-1185,13
4299,-2315,2
-2324,4361,11
-3345,-1548,11
1865,-4544,5
-751,695,9
2753,4909,10
2093,1807,12
-2979,2143,6
-4485,3758,10
1731,4229,3
4882,1835,3
105,-1439,13
-167,-1778,16
-2741,-3521,10
4627,-514,2
2284,2174,15
-3480,-1033,9
-3418,4852,20
3025,2576,8
-3926,-194,13
-2841,2372,8
-3714,-4123,11
-203,3254,1
-1971,889,10
3285,-3733,4
3322,-1909,11
-4367,-2337,13
-4878,4059,5
4697,4300,16
4448,-2953,2
-528,2548,12
-2276,326,2
3621,3377,1
-2706,-3100,7
3722,281,5
2669,-1165,1
-361,-1302,3
-1279,-417,12
4128,-4131,5
3515,1934,16
-2004,4237,9
3787,2047,17
-4044,659,14
3488,-3629,9
-1253,2868,11
-4949,-447,7
-2563,-394,1
-4464,-3325,23
1272,1792,1
-2822,2593,9
-1705,-2213,18
-4440,-1389,5
-3568,3909,18
3297,-3108,14
-3509,-106,2
725,-2920,21
-1143,4441,13
-1889,-2755,10
-1560,2614,5
3445,2905,9
4986,-4189,17
3112,-4322,14
-2460,1714,18
-517,1685,1
-1503,2344,2
4889,2352,2
1445,-4388,6
1224,-3743,11
3069,-615,11
-3227,-3704,9
1001,-2073,2
3299,2091,17
1026,-715,11
1390,-1334,11
-1059,-4334,3
2489,-284,18
153,-48,12
-1755,-1194,7
-962,-4064,7
-2449,-4296,8
-1462,4860,2
-4473,2251,7
-1858,725,8
-2423,3266,3
2886,-315,6
439,2759,14
-2807,1231,21
1243,327,5
-816,-2557,2
-4966,1855,6
-1596,-4181,19
1501,-1321,9
-3374,1984,5
-2626,1256,17
-775,1117,2
-4207,4752,16
-4079,-4109,15
4708,-720,18
1110,-1318,10
2090,4367,6
-248,1556,15
-4890,-1348,7
1382,3198,2
-4562,-2091,2
3349,-3608,13
4029,-1978,22
3887,33,2
2519,-2997,10
-3780,-151,17
-2377,-3625,1
2119,2826,10
2292,2977,5
2369,-1107,2
-3437,4997,5
4398,3165,16
3833,4189,5
-1185,-2390,8
4455,3503,5
154,3067,18
1434,3185,15
-2140,4841,17
-1507,2777,3
1077,4121,19
3684,-2137,6
-4936,-4436,4
-1223,-1830,5
-1681,4401,4
4353,-2290,1
4380,1172,13
-2491,-2967,1
1740,4560,19
4287,4426,17
-2878,-195,1
4021,-3560,7
-1598,2251,10
-2130,-4116,9
3264,-4072,9
905,1494,1
505,-3115,1
2759,389,7
2181,-284,17
-4169,3007,4
-2553,2701,8
2571,-2505,5
3250,1835,14
3958,4770,16
1564,4984,13
927,-2118,9
-4317,3892,3
1703,4342,11
-2414,1640,5
-4834,3753,5
-4165,2182,5
4052,-1895,3
2304,-453,6
4236,-3017,8
4806,-4575,14
-3843,-3481,14
3042,-930,17
-4294,1694,10
490,2196,16
2099,3509,15
-4778,-1489,9
-4563,3393,16
-1705,-4419,4
1870,188,7
3115,2276,23
4727,-1318,11
3590,-2845,3
1746,4129,10
949,-894,5
-811,-3641,9
-3993,2093,11
2688,3798,2
-541,857,4
2197,-2425,1
-1915,-4472,1
-4508,4764,13
-4909,4643,15
1793,-3025,3
3595,-4685,11
-930,1082,20
-2303,2880,14
-1538,-1452,8
385,-2383,14
-2504,1995,13
-877,-2817,21
4117,-2830,8
-2702,-2557,12
750,3549,9
1080,2561,4
-163,3404,1
-1231,4844,4
2975,1322,9
-3964,2267,1
3661,-2914,13
4198,-1279,10
1320,2886,2
328,1932,14
-22,-3431,1
1982,1209,10
-1352,1955,1
-3758,4210,3
-1216,-2298,16
546,2383,12
-3513,3570,10
-4725,-4376,7
-105,4782,7
-898,-2643,4
-298,2609,15
3156,-1512,11
-4774,1281,1
3303,3386,11
-4111,-4006,7
-3008,724,9
-1222,991,2
-3311,1289,8
3328,-2657,2
4847,2436,16
690,4346,10
1903,-4022,18
-823,2208,5
-3972,1351,12
1607,459,3
4993,-2178,19
4954,2853,1
-20,-179,14
1841,-8,18
1369,-437,4
-4303,-2253,9
-273,1228,21
-2673,2823,9
4279,1732,16
276,3242,14
3638,851,22
-139,-3735,7
4453,1345,4
-4742,2694,14
4806,-3153,9
3630,-3325,8
3078,3534,2
2116,1806,14
-4054,-2689,18
-627,4046,11
-2905,2003,9
-4385,735,2
3158,-2145,23
-3218,3589,20
-1800,1237,12
1148,-3732,6
-4198,-525,2
-1657,-1103,7
-4874,4360,8
-1061,3235,9
-1811,-902,10
2163,263,9
1597,-2280,6
2749,-385,13
-4577,-561,9
-869,-1542,13
1561,4338,9
-1338,-1530,21
3345,-2709,4
-4684,1219,4
1018,-4069,1
-1437,1234,4
-4966,3502,4
1618,-2271,1
-2009,3251,2
2958,-1348,2
-3542,237,1
-1047,-714,13
-3911,2657,1
4887,3797,7
280,907,5
4673,506,1
3520,3729,13
1970,1810,1
-3747,4896,15
-4021,1841,1
2718,-1428,20
1427,4148,6
-4455,4306,7
-3694,-1221,6
-3712,-489,13
-320,-3108,23
-3418,-3031,2
3741,-2813,2
2629,-202,5
679,4299,3
-3699,-2885,10
-1899,1614,11
3227,2106,20
-4141,2239,14
2019,788,5
761,1250,2
161,1364,4
2854,-141,15
-1143,-2881,8
-4456,-3287,4
3395,3359,1
4728,-938,10
4663,-4567,8
-1750,-4110,1
-3557,3509,6
3455,-2281,4
-2471,-2830,3
4828,3199,7
-3125,-3241,7
3609,533,22
4626,-1674,13
4333,734,14
-1986,-792,19
-4056,2497,9
3673,-484,18
-1452,-2669,3
-149,3263,6
4910,-2993,13
13,-590,3
4218,-3997,5
4120,2880,4
4864,3392,11
3765,3715,2
4147,-1334,9
2498,2750,23
-4968,1625,13
3251,-1224,2
1785,-2637,5
-4193,4883,2
-1786,-1739,3
-2751,4922,17
1084,-1949,5
-2478,793,11
-2243,-3624,2
2881,444,8
76,-749,2
-3341,4099,4
3798,-2833,16
-2191,1816,3
1121,-4245,21
381,119,6
-3456,-4641,3
569,-3894,17
-4279,-4347,5
3710,-1162,10
1979,-4043,19
-2407,816,5
-4830,279,10
3109,4641,2
-1914,-316,14
2988,1673,3
-1370,30,21
1533,-2906,2
-21,-2993,5
-256,-577,12
4227,-812,7
-1791,3413,16
3040,2854,4
1046,3401,14
-997,-2798,8
-2925,523,8
693,-728,14
4274,-1214,16
1029,3293,6
-1024,-1856,5
-1618,3419,13
1248,250,14
-778,-547,6
-2076,3463,12
-3390,2807,5
1609,-1061,13
-2864,555,12
1078,-537,1
1579,2069,8
3696,-1250,11
-3203,-1596,14
-2322,-1989,7
554,-9,4
-1352,-1847,2
-2073,3303,17
3682,2210,1
-3653,891,3
-4425,40,2
4720,-1956,18
1525,1154,13
1819,1415,2
-4610,-2720,10
48,-3744,8
-3479,1554,16
-4617,-4072,3
1038,-4459,6
2131,1269,2
-2221,1683,2
2460,-475,21
1118,362,8
3800,-2883,9
-2514,-2970,10
-2373,-2287,3
-2459,-3005,17
922,-2686,3
2049,2201,9
-1435,3429,6
804,-1904,4
2706,-1603,8
3108,-4374,11
-2197,2465,5
3861,-2366,8
3278,-4920,5
4758,-1164,11
3288,3015,22
3729,1882,2
-1362,-1559,15
2616,232,6
-1433,1126,16
-433,4279,8
2938,-672,8
-1792,-2797,11
-665,-3955,15
-9,2808,6
-2637,-2914,1
-4458,-4039,10
-2503,174,14
-1341,-4096,5
4058,4966,4
-4096,-4471,9
-2261,-383,14
1032,-3323,8
4525,4545,6
-4113,-4830,1
206,-93,3
-1282,4401,6
-1908,1690,13
-4188,2192,11
-349,-1783,3
393,391,15
-2494,2690,6
-281,3735,12
-3671,2899,2
3943,4632,5
78,-4138,13
4774,3856,13
2248,-463,19
4668,246,13
-2975,-110,3
-1574,3879,21
2348,2099,15
-505,-3546,12
-94,409,6
-3577,3465,9
-739,2907,1
-4083,-2223,7
4524,2309,1
2408,472,2
-2269,4600,11
-3099,-2946,2
1721,-3143,5
3166,3605,15
-1937,1327,10
-2386,1815,8
1182,1612,16
2841,3983,5
4756,-4982,2
-4421,1484,6
1223,-843,1
4716,-3865,5
-3968,-1633,23
3823,-3877,2
-4602,-1512,1
-2901,-4046,2
-281,770,8
-292,4073,6
2860,1139,1
2476,1989,12
4558,2462,18
1552,1494,8
772,2052,20
-4409,6,7
-2949,-1709,9
-3543,2526,7
1649,-740,5
3460,201,8
1610,-1330,2
-1039,-4031,5
-252,-159,2
-2114,-3270,13
-4267,1827,4
-3048,-3859,7
2651,1128,11
-3483,4851,7
-2447,-1750,2
-4086,4720,7
1417,-1425,10
-1608,-3692,6
-4546,-48,12
-1965,4865,4
891,-4426,3
2055,-4543,5
-4570,3267,3
-439,-4483,2
-1590,-2246,16
1142,1586,4
-1402,-2682,1
714,-812,14
3382,-1448,1
-3744,1231,6
2808,-1678,12
4146,2842,13
-4926,3000,2
1001,2547,4
-4110,-2015,19
-1751,4059,9
3193,-2274,19
-4380,982,14
-2126,-96,22
-2464,-1486,11
4309,-3920,8
1443,-4037,6
2969,-2118,5
-1020,-4992,6
-4879,-4533,5
-2329,-4961,1
3550,-1742,1
147,-3005,20
1650,-1925,1
-1075,4645,5
1494,-4428,11
287,2949,3
2696,-4343,16
118,2573,17
-4902,-2603,18
-95,1676,3
-2721,-3279,21
965,-3162,1
1168,-4814,2
3388,2224,4
4674,-2074,12
4495,2873,16
1479,-1642,3
-460,-4916,2
2815,-228,2
4057,3555,1
-4370,3138,23
-841,-804,6
-1617,-4645,5
2027,3736,6
3527,3559,16
-1094,3430,7
3063,-1543,20
-2083,1518,3
721,-4198,6
-3290,165,3
-4323,109,1
-3776,842,19
448,-3787,1
2163,279,14
3764,734,3
3481,309,7
-1942,-1512,15
2303,-4922,21
2888,3594,15
4035,-4498,4
729,-574,3
1038,1500,2
-4465,-471,2
-2680,2376,16
653,-4216,1
1243,1190,2
-577,-571,12
-2283,-4408,1
-1270,-2375,16
-2609,2924,5
233,2348,5
569,430,1
3601,-325,11
499,-509,9
-2068,4526,3
-3611,307,7
-3880,2758,3
-4868,-2324,3
2424,-931,2
233,2590,6
1981,3365,4
532,-2952,14
-1826,-529,12
4662,1834,14
-4221,3994,1
1502,-2253,11
-3230,4112,1
2762,-4675,21
-2518,702,8
4861,3856,14
4260,-916,6
3097,4183,9
2528,-3427,18
-1755,-4724,3
-2913,3844,2
4794,-1554,8
4888,-4586,16
599,843,2
4418,769,15
325,1672,16
-39,-3148,8
3474,-2856,17
2649,-1766,9
2128,1879,3
-2943,-538,13
5,445,13
-163,2743,2
-2525,-4801,10
-4241,-44,21
-3754,-4074,8
-185,2205,5
-494,-872,5
-4582,-4198,10
-1371,2649,5
4551,3224,9
-2025,189,2
3502,-193,8
-227,-221,6
-655,4827,4
3982,4281,1
-2210,-2743,2
-4908,4127,1
4868,358,5
-237,-889,2
-4557,2719,2
4705,-4743,12
-800,935,4
-3243,-896,1
-1462,4271,3
-1185,-1452,11
-1287,-1654,16
2707,-1077,3
-670,3226,18
-4618,-1820,5
1481,3146,2
-2393,-1155,5
-198,3041,5
-1858,1491,2
-3396,-300,16
4409,737,18
721,-450,9
-426,-3883,11
-867,2315,10
491,4129,14
-4498,-3564,7
-2787,-2214,8
1237,4917,9
-4624,794,13
-4389,2643,19
-2845,1016,1
2841,4000,14
-4920,2430,10
3067,-4872,3
4745,1221,14
-2260,-4431,6
-3208,-1394,11
-4975,3078,10
-1001,-4176,4
4303,-4632,14
-3135,-4450,15
-1726,2562,2
4957,-2265,15
-4007,-2135,11
1607,2820,4
-855,-663,2
2856,-3466,2
-2968,-2237,14
-150,3184,6
1317,4384,5
-911,-1384,4
3029,-4884,13
2360,2235,6
4400,-2621,4
2231,-2211,2
-4878,4239,17
-2464,1673,3
-3908,-917,3
427,-912,3
683,-1491,6
2542,-1137,15
2279,-1537,9
-122,-2389,10
4146,3480,15
-4803,3616,10
1275,-2227,13
-932,2122,7
4334,-4807,18
-2562,-4622,6
1286,106,14
-4775,2605,10
-2871,340,7
-3428,-2197,3
1168,-4328,7
-3971,-304,14
-171,2824,4
2169,4638,21
-3919,4700,10
1233,-870,9
1347,3098,16
-2854,-2590,4
-3783,-908,2
3901,2939,2
-4331,4669,16
3952,-879,1
-4705,-1989,8
2452,-2234,4
826,-579,1
955,1813,2
29,4285,8
-3303,-3144,5
-4173,4539,7
554,-4852,8
3196,3070,2
2757,4750,14
2838,-2968,5
4687,3783,6
4143,3223,17
-631,-970,7
660,-3466,3
-2402,-3164,21
4331,1032,4
2738,2003,12
-4794,-86,11
-2648,-1296,7
-344,91,13
4439,-1526,10
-406,-809,2
-1302,-2829,4
2890,3430,12
4555,1605,18
725,547,1
-4517,-899,1
-1697,-2884,9
-1545,-1690,17
-4560,-982,2
2560,-1573,1
-2197,3855,15
-1146,-1449,13
-794,-4891,12
-999,4750,15
-1099,-509,10
-4836,-318,2
3974,-3857,5
1875,4451,14
2359,1715,2
-4378,-4367,12
-4006,-564,2
-3935,-4463,5
-1271,3362,1
-2083,-1073,16
-63,2289,3
-3922,1861,16
-4304,434,14
983,2742,5
2725,-4201,23
-319,-4554,20
589,-1074,3
2819,-3422,8
-3343,-4307,10
-3630,-2792,3
1730,-3385,10
3203,817,4
-586,-1920,5
-3396,-3910,1
-1674,418,9
4588,-1130,3
954,-2041,2
3076,-2192,8
-2271,-3292,9
264,-3148,6
-2425,213,1
947,-1342,3
-285,-456,1
-1053,2484,2
2969,1636,5
-3620,-4369,1
-3731,670,9
-2876,-201,7
487,4184,11
-877,-2179,1
-3673,-1786,12
631,-1215,21
-3359,3335,12
-2859,-1196,12
-2981,2606,12
2932,-1724,15
-260,1997,14
-3465,272,3
584,1243,10
1100,-4867,4
4955,-3269,22
1663,-4294,6
-3320,-3184,18
2049,-713,6
1064,-2955,7
-2399,-4846,8
-4145,2395,9
2160,502,14
-2927,-1425,3
358,4976,5
-4946,-2963,6
-1093,3105,7
1126,288,8
-868,3782,1
395,3653,8
-39,2306,5
3248,-94,5
1417,-1442,13
-1831,-4569,12
248,-3152,5
-414,4036,2
4215,-374,5
4213,1,11
-2150,3074,15
3922,-894,1
-1365,2312,13
4041,-1593,10
-350,3608,14
3867,4249,11
641,-4210,5
-252,-2809,10
-1580,750,10
4844,-1467,6
4899,1168,2
2309,-2933,7
4186,-2434,5
-1618,4022,8
681,-898,2
2486,1202,1
-3846,3222,1
-2969,4928,1
-537,-4522,16
2995,-178,17
4785,1778,4
1447,4000,13
-2014,-371,7
4132,4967,5
2316,-4843,12
-966,-4538,1
4787,1647,6
-88,4789,6
-2778,4931,10
-3584,-2420,18
-291,2281,8
-2251,-89,13
4396,2167,4
-4353,145,3
1567,4272,12
-1440,-3317,16
-1386,45,7
-3396,658,1
2510,900,10
4438,2558,1
-1179,3652,12
4200,-3191,15
-1011,4314,2
-2834,280,8
1383,4657,6
-3444,25,12
-740,-193,8
3188,3257,21
4056,1152,7
696,4911,20
2191,-1412,8
-159,3646,8
4650,-1740,9
-2423,-3690,16
3356,1319,3
-1265,1775,4
3221,-4661,8
-2575,-3566,12
-2769,-3472,9
-4291,1950,7
2033,2301,20
1998,-4940,6
-747,-662,3
-4347,4273,10
2116,-1874,12
-2191,4432,4
-1720,750,14
355,3948,13
-2551,-1488,10
-2031,3211,15
-1993,-737,15
-900,1454,1
-3191,3250,13
3955,2765,2
-2884,2490,1
3857,-3108,2
4213,1477,4
-3708,-2224,11
1517,3699,5
489,-42,1
-1268,-741,18
-748,-4825,16
1421,3461,3
-2119,2157,6
-4347,-36,2
-2252,3480,9
4216,3842,7
1329,-2744,14
4531,2966,2
3915,4024,7
-4587,3070,13
82,3082,15
2340,-3327,15
-1063,-782,3
-3457,4384,6
-1794,-102,14
2494,360,15
2298,926,3
-174,-2387,5
-2936,4405,7
-2819,3135,8
3021,-1919,14
4508,-746,10
-4083,2807,7
-2813,-2453,13
2830,-1309,24
-906,154,4
-1365,320,16
-2681,2266,1
1020,-2072,2
1779,1362,12
4975,3226,8
659,-3297,11
809,-2850,6
-1829,-40,15
-686,-485,4
-979,4351,9
990,1245,3
4817,-4446,9
2047,927,9
3541,-432,22
-1519,3319,1
